id,campaign_id,coupon_id,customer_id,redemption_status,kfold
120625,29,873,1006,0,3
33408,2,744,1402,0,3
96836,8,537,1134,0,3
80557,13,1047,744,0,3
62371,13,586,1501,1,4
23127,8,585,508,0,3
86540,28,315,787,0,3
18447,8,738,228,0,3
127121,13,1055,206,0,3
86029,30,1003,17,0,3
74365,8,725,204,0,3
120250,13,422,214,1,4
49447,7,986,694,0,3
10057,8,865,400,0,3
20255,29,265,102,0,3
85688,13,111,463,0,3
122286,8,623,349,0,3
4190,11,980,230,0,3
86643,13,1065,273,0,3
124104,29,1081,855,0,3
94324,13,408,1109,0,3
23434,8,808,1062,0,3
30605,8,919,1172,0,3
77584,26,783,979,0,3
44151,8,103,923,0,3
17642,12,526,948,0,3
33343,29,458,1198,0,3
26907,9,989,1089,0,3
25731,8,919,1358,0,3
10647,13,982,968,0,3
74359,5,431,866,0,3
28293,8,727,577,0,3
12101,8,658,1111,0,3
52637,8,100,1017,0,3
58339,13,171,623,0,3
83181,8,902,1315,0,3
24320,7,392,234,0,3
36372,13,275,1546,0,3
55049,8,494,1545,0,3
63324,26,666,99,0,3
57956,8,98,234,0,3
46868,8,432,162,0,3
1231,13,137,570,0,3
64446,13,960,760,0,3
73256,13,161,83,0,3
18702,30,332,1357,0,3
87847,13,513,1310,0,3
21627,8,57,861,0,3
42105,13,281,678,0,3
125386,13,115,616,0,3
83711,8,674,396,0,3
18228,12,470,1365,0,3
69009,8,615,366,0,3
28744,8,81,411,0,3
59443,30,614,317,0,3
16015,12,496,567,0,3
66206,8,51,874,0,3
29378,9,19,898,0,3
119537,8,920,86,0,3
99971,13,413,718,0,3
81613,2,853,1450,0,3
113869,13,1025,270,0,3
31158,5,893,1216,0,3
57461,8,725,1109,0,3
37450,8,285,1187,0,3
87748,11,506,421,0,3
60509,5,279,1302,0,3
41145,12,783,1441,0,3
20586,30,595,387,0,3
83178,8,67,241,0,3
106828,13,982,374,0,3
49390,27,718,1387,0,3
46843,30,818,293,0,3
492,4,16,808,0,3
20968,13,293,1263,0,3
37456,8,73,980,0,3
85881,8,76,46,0,3
64670,13,1027,37,0,3
99365,10,15,627,0,3
127224,8,598,871,0,3
26073,4,591,1157,0,3
126571,13,714,299,0,3
73155,13,601,1452,0,3
109103,8,554,999,0,3
117512,13,27,1250,1,4
40949,13,891,1029,0,3
100379,13,714,98,0,3
12528,8,95,628,0,3
77610,5,955,1454,0,3
85575,13,890,809,0,3
20696,13,850,402,0,3
5409,13,144,660,0,3
35172,13,844,92,0,3
20809,13,166,1043,0,3
93300,8,96,1189,0,3
64415,26,963,782,0,3
38171,30,310,86,0,3
67957,13,123,483,0,3
125588,12,526,756,0,3
3766,30,794,432,0,3
95762,8,1000,1100,0,3
85950,8,283,1458,0,3
21703,9,520,712,0,3
26693,13,942,456,0,3
118421,13,275,1413,0,3
84258,8,513,341,0,3
95992,13,23,1405,0,3
66651,8,725,1582,0,3
93646,30,615,432,0,3
69429,13,603,748,0,3
44491,26,611,592,0,3
9600,5,663,844,0,3
33840,8,810,364,0,3
29819,12,783,1382,0,3
59491,13,850,352,0,3
109634,13,143,921,0,3
117577,8,68,1431,0,3
120151,8,433,267,0,3
41503,8,532,634,0,3
48086,11,971,515,0,3
99597,1,312,63,0,3
126456,13,418,1345,0,3
26160,10,934,181,0,3
9956,13,685,359,0,3
123989,26,859,1215,0,3
102525,30,998,1473,0,3
97900,13,949,332,0,3
114987,30,1004,189,0,4
69104,4,803,242,0,4
55268,13,26,143,0,4
89364,26,1011,183,0,4
50436,26,1031,1225,0,4
42589,2,1047,679,0,4
36402,30,431,310,0,4
35851,13,992,1084,0,4
72245,8,656,1360,0,4
32107,6,677,1386,0,4
65099,8,90,1103,0,4
35559,8,87,1400,0,4
92139,26,1019,1401,0,4
48538,13,434,804,0,4
77795,11,571,834,0,4
115254,8,85,753,0,4
8900,9,989,1329,0,4
59919,8,928,684,0,4
38800,13,483,443,0,4
85028,13,450,602,0,4
74801,9,18,647,0,4
103018,8,71,303,0,4
5913,29,1081,262,0,4
124871,11,913,793,0,4
89519,13,692,1089,0,4
125033,13,586,932,0,4
64724,8,1110,1574,0,4
58593,8,257,848,0,4
33716,8,82,1195,0,4
21773,3,321,1140,0,4
7600,26,340,1192,0,4
39634,26,972,88,0,4
78192,26,353,706,1,4
92786,13,146,140,0,4
29060,13,515,1168,0,4
115692,13,482,155,0,4
6125,30,576,520,0,4
47572,13,127,1250,0,4
81616,8,907,1472,0,4
30828,8,449,1187,0,4
93795,13,679,390,0,4
122067,13,685,1344,0,4
51919,13,763,1115,0,4
84969,30,990,1236,0,4
31365,26,593,357,0,4
90489,12,572,1428,0,4
30747,13,726,119,0,4
84094,13,982,30,0,4
80842,12,109,634,0,4
8377,13,754,411,0,4
85460,29,868,386,0,4
108214,7,17,643,0,4
26845,13,268,967,0,4
121922,13,134,880,0,4
72122,5,455,1472,0,4
76711,8,1085,1461,0,4
69392,8,97,1189,0,4
101517,26,288,712,0,4
63039,8,437,560,0,4
2772,8,90,42,0,4
100584,30,1015,442,0,4
20400,26,1030,1534,0,4
930,13,513,1458,0,4
4036,11,980,1534,0,4
101845,13,172,448,0,4
95969,13,714,819,0,4
10950,13,949,921,0,4
64368,30,336,1174,0,4
83315,10,15,1471,0,4
67709,13,675,321,0,4
58487,29,750,19,0,4
91239,8,292,150,0,4
112958,29,448,1229,0,4
96502,26,374,1225,0,4
56657,7,1050,618,0,4
109169,8,92,79,0,4
79301,8,97,764,0,4
28653,8,624,1155,0,4
30726,5,967,763,0,4
76072,2,347,607,0,4
72361,13,159,1537,0,4
98297,13,144,1236,0,4
31589,8,807,1534,0,4
10860,11,1099,1131,0,4
34713,29,1040,923,0,4
90665,8,449,1044,0,4
27161,7,691,1537,0,4
69604,8,1033,1274,0,4
16833,9,520,1486,0,4
7132,28,525,1140,0,4
7761,9,788,1319,0,4
124766,10,662,302,0,4
70327,8,45,757,0,4
41827,13,653,262,0,4
27785,8,89,330,0,4
34527,13,406,1159,0,4
18489,8,296,271,0,4
121861,26,1090,1203,0,4
73019,13,714,630,0,4
29469,12,107,49,0,4
80875,13,111,876,0,4
39052,13,610,12,0,4
118772,13,601,572,0,4
88026,8,1049,316,0,4
107425,10,457,1092,0,4
62199,30,594,919,0,4
81712,13,850,1538,0,4
110788,13,140,731,0,4
122658,8,59,482,0,4
86761,8,558,1056,0,4
88823,7,1102,679,0,4
32302,13,1108,359,0,4
43335,8,661,911,1,4
10318,8,79,292,0,4
122380,8,808,207,0,4
116905,8,879,750,0,4
119071,4,407,242,0,4
68770,29,613,1282,0,4
27945,8,970,1282,0,4
19216,8,661,1519,0,4
127390,13,601,814,0,4
125074,8,709,992,0,4
38851,30,333,191,0,4
123440,30,965,21,0,4
111461,13,140,338,0,4
108201,13,1025,5,0,4
99595,10,662,1529,0,4
36677,7,691,1438,0,4
40407,8,922,894,0,4
108163,26,870,88,0,4
6654,8,383,319,0,4
33512,13,679,1188,0,4
53061,8,430,1229,0,4
33678,29,597,875,0,4
7954,8,806,479,0,4
33623,8,537,1545,0,4
15503,8,88,1343,0,4
45100,30,438,706,0,4
68057,8,248,901,0,4
35509,7,641,1164,0,4
8564,13,467,648,0,4
103811,13,504,1559,0,4
48599,13,606,1200,0,4
88060,9,788,580,0,4
84505,30,798,275,0,4
104832,9,105,1048,0,4
7140,8,883,1103,0,4
79874,30,421,222,0,4
63827,8,1063,844,0,4
80282,9,635,1218,0,4
13112,11,1044,1178,0,4
53594,8,656,1199,0,4
98578,8,983,866,0,4
19336,13,418,1493,0,4
31406,11,795,1460,0,4
60272,13,719,440,0,4
77957,13,881,1170,0,4
21621,13,143,936,0,4
21974,13,149,867,0,4
116185,7,687,1312,0,4
78730,8,278,775,0,4
99668,13,960,1574,1,4
26660,13,155,1580,0,4
683,13,510,586,0,4
52069,13,156,1377,0,4
107613,13,119,309,0,4
115975,13,731,1068,0,4
105249,5,455,1511,0,4
102600,9,535,677,0,4
119801,8,57,1292,0,4
9374,26,519,88,0,4
50338,26,349,857,0,4
5540,8,6,395,0,4
73220,29,643,182,0,4
70605,8,1073,616,0,4
19084,9,578,71,0,4
124669,13,610,1190,0,4
62431,29,873,1,0,4
71200,9,105,749,0,4
6070,30,528,23,0,4
109080,9,520,480,0,4
107783,8,645,216,0,4
43502,30,909,610,0,4
125468,8,88,1336,0,4
98312,29,985,1007,0,4
60336,26,1024,919,0,4
119155,26,357,1026,0,4
85279,13,726,107,0,4
17318,13,485,1144,0,4
160,8,761,640,0,4
49057,8,257,549,0,4
109338,5,1105,432,0,4
2327,30,939,1467,0,4
57252,13,979,1451,0,4
104842,8,77,509,0,4
126949,30,1083,1348,0,4
76746,8,71,1122,0,4
119383,26,667,725,0,4
17838,9,705,797,0,4
49859,26,489,162,0,4
6596,13,253,912,0,4
99797,13,1047,1270,0,4
63205,8,598,682,0,4
125436,10,280,42,0,4
77855,13,262,1317,0,4
32546,10,996,1477,0,4
96300,13,796,679,0,4
52377,7,1102,917,0,4
114172,13,470,524,0,4
45548,29,985,247,0,4
66028,26,1090,950,0,4
85593,5,1105,234,0,4
96538,8,983,1334,0,4
55768,12,705,482,0,4
79037,30,821,825,0,4
71111,9,18,998,0,4
72547,8,473,1292,0,4
63393,30,579,801,0,4
63808,29,715,575,0,4
44576,8,738,654,0,4
8667,8,98,364,0,4
30850,29,975,240,0,4
28369,12,496,1043,0,4
21686,13,954,1570,0,4
28090,11,913,481,0,4
3430,13,135,1407,0,4
83762,13,578,41,0,4
92729,30,914,588,0,4
109655,8,449,1411,0,4
109561,26,471,400,0,4
22496,11,1044,474,0,4
122080,13,113,416,0,4
39711,13,901,1008,0,4
30877,8,757,627,0,4
9893,8,96,961,0,4
106289,13,281,245,0,4
84719,8,733,408,0,4
79355,11,669,776,0,4
28913,13,601,620,0,4
1093,8,812,703,0,4
128540,11,971,69,0,4
128465,13,786,1189,0,4
55716,8,882,474,0,4
41999,26,797,989,0,4
36634,13,170,1543,0,4
16935,30,310,1060,0,4
112082,13,556,1466,0,4
49545,8,812,461,0,4
102176,11,795,418,0,4
39549,8,73,650,0,4
37420,5,279,281,0,4
22794,8,979,821,0,4
54459,13,1112,1522,0,4
22646,8,509,520,0,4
15198,13,114,393,0,4
31396,11,1044,724,0,4
36833,13,510,537,0,4
29927,26,862,1227,0,4
26974,13,603,843,0,4
49754,29,787,498,0,4
109720,13,890,1007,0,4
47642,13,1112,1216,0,4
20240,29,643,855,0,4
87573,13,434,279,0,4
104221,30,342,797,0,4
99238,8,52,171,0,4
9324,13,472,310,0,4
119140,30,1071,384,0,4
69978,29,643,262,0,4
106214,8,920,116,0,4
118468,8,293,1357,0,4
82768,8,59,140,0,4
11799,8,1073,190,0,4
25995,8,6,943,0,4
116004,5,893,389,0,4
77076,13,137,110,0,4
19553,26,752,357,0,4
107812,11,669,918,0,4
78487,13,123,445,0,4
6200,13,578,92,0,4
124938,8,7,234,0,4
65913,11,1099,1216,0,4
73316,13,705,1573,0,4
54622,13,111,1252,0,4
98889,29,674,1110,0,4
93950,8,501,1013,0,4
76387,30,336,679,0,4
77350,12,819,538,0,4
65415,8,883,844,0,4
43409,8,682,362,0,4
40666,4,860,71,0,4
115700,13,165,1213,0,4
117557,13,171,286,0,4
3782,13,586,939,0,4
19083,8,95,11,0,4
19295,30,364,891,0,4
124922,8,449,1085,1,4
120031,26,349,1534,0,4
120449,8,558,1349,0,4
57688,13,132,748,0,4
86614,13,135,273,0,4
97356,8,656,1418,0,4
10814,8,661,910,0,4
103967,13,1032,151,0,4
8789,26,735,679,0,4
101852,29,621,1282,0,4
70922,8,77,1568,0,4
4155,13,134,126,0,4
98967,9,105,142,0,4
101949,30,865,1549,0,4
66889,8,89,3,0,4
20988,4,591,754,0,4
120908,26,824,1019,0,4
83460,30,333,153,0,4
126413,13,408,1122,0,4
78743,13,778,946,0,4
102468,8,970,100,0,4
103330,30,381,133,0,4
56119,13,954,1498,0,4
75948,13,586,600,0,4
26831,13,262,1405,0,4
8140,13,644,655,0,4
89767,13,467,405,0,4
125795,12,783,1418,0,4
27546,10,280,1574,0,4
77529,8,97,683,0,4
25676,9,444,575,0,4
9204,2,642,183,0,4
99234,29,750,1229,0,4
5966,8,1063,850,0,4
50509,11,658,964,0,4
55847,30,1068,597,0,4
52084,7,1102,1490,0,4
33563,8,610,966,0,4
12012,13,944,872,0,4
31568,30,579,1347,0,4
106100,26,870,207,0,4
97773,8,383,941,0,4
4668,7,1050,1093,0,4
111469,9,287,448,0,4
4487,26,745,506,0,4
57874,13,148,729,0,4
79143,13,422,616,0,4
2319,13,675,430,0,4
32951,29,613,784,0,4
119175,30,638,1296,0,4
75059,29,265,207,0,4
44444,29,443,386,0,4
18328,30,333,732,0,4
26434,13,1112,1455,0,4
40603,12,466,971,0,4
17940,13,561,1240,0,4
103867,8,45,914,0,4
73974,4,551,1060,0,4
57053,26,410,233,0,4
104311,7,986,78,0,4
80878,11,980,633,0,4
114109,13,20,408,0,4
57103,8,12,664,0,4
27187,8,722,1546,0,4
51933,12,1063,634,0,4
20401,9,520,1329,0,4
18301,26,353,86,0,4
104054,5,689,1346,0,4
93381,13,26,24,0,4
66156,8,6,898,0,4
35968,13,277,726,0,4
74798,8,64,1189,0,4
18248,30,336,1458,0,4
66031,9,444,1372,0,4
87290,13,284,555,0,4
49234,26,350,207,0,4
83455,13,135,852,0,4
46382,8,271,1390,0,4
95896,30,733,946,0,4
16545,9,870,740,0,4
103671,8,1000,1321,0,4
3316,8,49,1101,0,4
107685,8,782,1556,0,4
79534,4,459,743,0,4
45908,8,67,1493,0,4
123230,11,971,1146,0,4
78626,8,627,1360,0,4
21541,13,992,1359,0,4
55548,13,1027,968,0,4
66371,8,737,1296,0,4
26519,8,89,100,0,4
26581,13,726,1062,0,4
12216,9,287,772,0,4
69387,10,934,1566,0,4
114689,13,129,1397,0,4
127881,7,687,810,0,4
37591,8,537,1526,0,4
18104,11,506,1336,0,4
88192,12,819,787,0,4
59031,26,429,1401,0,4
49101,8,1063,952,0,4
102419,26,605,361,0,4
43029,8,50,843,0,4
34235,13,138,951,0,4
110258,26,764,1544,0,4
81565,8,817,307,0,4
3347,26,931,968,0,4
39512,9,870,271,0,4
43105,13,881,1331,0,4
117039,13,1056,71,0,4
42073,5,967,1004,0,4
80061,26,489,975,0,4
94369,26,344,841,0,4
111588,8,430,62,0,4
34082,12,526,1356,0,4
78437,30,438,1473,0,4
113559,12,705,905,0,4
115398,30,866,1375,0,4
88707,7,691,1457,0,4
108788,30,1068,621,0,4
98766,29,975,184,0,4
55121,13,673,1432,0,4
43543,12,1075,1192,0,4
14295,29,448,184,0,4
78128,8,550,801,0,4
33319,8,52,244,0,4
81886,13,1047,1063,0,4
15737,9,18,288,0,4
31353,8,817,220,0,4
50899,8,490,8,0,4
46654,13,148,389,0,4
112953,7,687,659,0,4
3644,8,1073,862,0,4
50987,10,662,633,0,4
55444,13,164,753,0,4
127195,11,658,1131,0,4
67102,29,538,556,0,4
40536,13,163,1199,0,4
19958,8,65,474,0,4
73915,8,10,645,0,4
6919,30,574,1357,0,4
65406,8,59,214,0,4
93069,11,795,1259,0,4
69547,30,821,727,0,4
29892,9,18,1303,0,4
63086,13,920,998,0,4
49914,13,511,1245,0,4
94965,13,172,1064,0,4
62472,13,1021,1429,0,4
65308,13,168,598,0,4
117805,30,345,754,0,4
108441,12,819,293,0,4
77430,13,168,752,0,4
49173,29,750,1140,0,4
35468,11,658,1368,0,4
41623,26,859,1392,0,4
41674,13,159,1159,0,4
17667,10,689,464,0,4
39111,30,547,1072,0,4
47417,8,883,876,0,4
84405,8,71,821,0,4
86350,12,783,132,0,4
90516,8,817,699,0,4
8469,8,296,401,0,4
94269,4,16,119,0,4
85545,13,796,521,0,4
47062,8,810,254,0,4
81024,13,27,1057,0,4
6752,3,403,464,0,4
38411,30,704,439,0,4
23668,13,277,1364,0,4
65533,13,588,253,0,4
13713,8,58,977,0,4
70696,8,449,1076,0,4
79955,13,273,1252,0,4
127385,13,114,367,0,4
5460,8,1084,413,0,4
6097,8,82,306,0,4
16849,7,986,1372,0,4
24402,13,132,1296,0,4
32622,9,896,151,0,4
31571,13,586,670,0,4
1597,13,888,174,0,4
80656,13,142,1237,0,4
71305,9,788,569,0,4
29933,8,70,1457,0,4
48894,13,117,321,0,4
95453,13,113,995,0,4
81254,1,676,797,0,4
33414,13,734,1323,0,4
45402,7,691,398,0,4
88860,26,1011,455,0,4
110953,8,661,343,0,4
18275,26,315,1497,0,4
52553,26,330,607,0,4
58353,8,48,614,0,4
91422,9,18,1276,0,4
115762,10,824,1341,0,4
45462,8,754,832,0,4
100530,13,151,1464,0,4
105896,13,561,305,0,4
68075,11,1012,790,0,4
26884,8,672,316,0,4
126433,9,18,637,0,4
31585,30,754,1224,0,4
10670,8,69,1291,0,4
114389,2,514,21,0,4
26932,3,671,1140,0,4
101225,13,723,170,0,4
41580,26,1019,135,0,4
103132,10,689,42,0,4
77983,13,422,761,0,4
29111,13,692,178,0,4
126724,13,124,899,0,4
70753,26,328,1296,0,4
33696,8,747,1296,0,4
80443,26,660,46,0,4
2942,8,71,125,0,4
112479,8,71,1091,0,4
40323,13,121,1057,0,4
10485,5,934,1263,0,4
101855,11,506,929,0,4
36983,8,792,500,0,4
34186,8,283,785,0,4
87966,11,506,373,0,4
42276,13,150,1213,0,4
111757,30,320,433,0,4
91646,13,273,1105,0,4
17564,8,51,697,0,4
33046,13,150,841,0,4
41859,13,881,286,0,4
25624,2,628,1019,0,4
95752,13,1059,1546,0,4
58109,26,908,58,0,4
118608,26,666,814,0,4
77108,13,130,496,0,4
101806,13,885,963,0,4
102911,11,795,101,0,4
122485,8,1081,104,0,4
119792,29,538,1029,0,4
82251,10,732,737,0,4
79931,29,800,855,0,4
1504,30,939,378,0,4
57605,9,788,924,0,4
99712,13,150,98,0,4
31049,26,593,1164,0,4
92740,11,669,187,0,4
77185,13,140,319,0,4
38077,8,964,351,0,4
122396,30,376,1418,0,4
38612,8,9,893,0,4
70823,8,846,515,0,4
62138,11,658,666,0,4
20963,11,971,350,0,4
119736,26,528,233,0,4
28841,13,890,1131,0,4
19333,26,475,1164,0,4
78417,2,559,171,0,4
75789,13,763,740,0,4
100606,13,942,891,0,4
31744,8,981,350,0,4
91249,29,800,368,0,4
82717,10,431,461,0,4
87375,13,770,772,0,4
34816,30,857,825,0,4
89551,8,271,659,0,4
112508,30,667,1041,0,4
109877,13,473,68,0,4
69846,12,492,998,0,4
15867,13,131,85,0,4
65468,26,710,90,0,4
111503,8,1018,1430,0,4
43178,8,285,301,0,4
75533,8,13,862,0,4
80368,26,326,679,0,4
9809,8,817,92,0,4
35283,30,939,502,0,4
9996,9,575,602,0,4
44094,9,468,1372,0,4
4757,5,689,1368,0,4
57154,11,658,633,0,4
5013,13,127,726,0,4
641,30,261,633,0,4
34343,29,674,637,0,4
118768,8,60,265,0,4
116979,13,145,463,0,4
12267,8,6,698,0,4
116843,13,1027,1158,0,4
120699,8,806,154,0,4
41924,8,293,369,0,4
101586,13,284,552,0,4
72989,4,551,1398,0,4
10404,13,470,958,0,4
16466,8,1000,1211,0,4
126896,13,386,1493,0,4
111535,13,482,470,0,4
1188,13,154,864,0,4
125095,26,337,189,0,4
84415,30,794,401,0,4
68867,30,900,927,0,4
8518,29,696,1041,0,4
47671,13,275,356,0,4
108772,13,454,1333,0,4
24771,13,171,891,0,4
29970,13,644,450,0,4
37973,8,78,1147,0,4
68938,8,885,867,0,4
102924,29,448,911,0,4
76763,13,987,1296,0,4
60495,29,619,363,0,4
128351,3,827,590,0,4
96345,13,588,509,0,4
67832,13,603,71,0,4
39278,9,705,96,0,4
83940,13,172,508,0,4
88520,8,805,746,0,4
112503,12,705,264,0,4
85077,1,1026,787,0,4
9377,8,532,106,0,4
38859,8,1110,1223,0,4
43217,8,911,441,0,4
25698,8,511,3,0,4
118847,13,136,87,0,4
32301,8,432,1211,0,4
98099,8,93,614,0,4
89558,8,1081,275,0,4
56150,13,1031,1046,0,4
97142,8,49,454,0,4
2767,7,986,729,0,4
80189,8,103,347,0,4
69655,13,504,431,0,4
19406,26,337,648,0,4
120654,29,3,795,0,4
14079,30,594,1430,0,4
17179,26,754,279,0,4
59712,29,800,555,0,4
67044,8,430,637,0,4
79295,8,709,1121,0,4
60009,4,104,1196,0,4
61658,5,967,733,0,4
51979,11,759,518,0,4
84557,8,579,405,0,4
9144,12,1075,439,0,4
40958,8,14,930,0,4
36284,13,465,1321,0,4
3819,8,567,898,0,4
35942,13,919,623,0,4
20285,13,140,495,0,4
68586,13,153,600,0,4
116985,13,1032,993,0,4
46579,29,696,501,0,4
95014,8,66,905,0,4
122018,13,667,1246,0,4
86535,13,644,1115,0,4
96608,8,1073,295,0,4
51285,8,846,1309,0,4
54314,8,585,593,0,4
21249,30,500,1347,0,4
2585,13,919,615,0,4
12739,13,27,959,0,4
99387,30,666,586,0,4
104824,13,1070,1480,0,4
10237,8,656,361,0,4
64035,11,571,301,0,4
110386,8,61,742,0,4
71236,8,812,848,0,4
26609,30,341,113,0,4
12699,30,668,1379,0,4
92439,9,575,484,0,4
65631,8,88,83,0,4
103542,13,694,1093,0,4
94514,13,625,1398,0,4
128139,11,980,918,0,4
48474,8,98,191,0,4
108379,12,1063,250,0,4
68956,2,853,633,0,4
80416,26,610,964,0,4
37823,8,567,900,0,4
22404,30,646,1341,0,4
85426,13,115,613,0,4
120445,8,83,609,0,4
103552,13,940,271,0,4
59851,8,13,1474,0,4
117322,13,281,1069,0,4
61584,13,281,277,0,4
74213,9,468,96,0,4
107535,3,822,590,0,4
5967,30,421,935,0,4
12292,8,13,1241,0,4
56752,8,885,749,0,4
56416,5,689,793,0,4
82778,12,705,1124,0,4
12033,8,481,1392,0,4
86820,29,643,1384,0,4
85774,13,530,573,0,4
38488,30,923,1098,0,4
15932,13,167,752,0,4
82282,29,873,556,0,4
49490,8,1059,1198,0,4
43653,8,509,78,0,4
52918,11,1012,474,0,4
57303,9,870,288,0,4
87529,28,316,583,0,4
21819,13,954,713,0,4
40632,13,766,1168,0,4
33567,13,919,1430,0,4
41614,13,406,83,0,4
78173,13,434,233,0,4
54954,13,815,1473,0,4
60026,8,11,86,0,4
121416,2,703,886,0,4
43079,8,532,164,0,4
100605,13,127,995,0,4
91871,30,961,520,0,4
81197,12,1075,569,0,4
67295,8,92,125,0,4
126558,10,457,378,0,4
115471,8,661,1089,0,4
128358,11,795,1246,0,4
60774,10,279,245,0,4
106976,8,92,1259,0,4
118801,29,3,943,0,4
84728,8,757,116,0,4
48176,13,434,912,0,4
122656,8,865,1367,0,4
13501,13,128,1314,0,4
41069,30,754,675,0,4
20449,8,103,1441,0,4
63514,26,998,426,0,4
124431,26,749,950,0,4
83950,8,49,930,0,4
75712,8,1081,977,0,4
90290,13,156,1172,0,4
87910,5,689,557,0,4
110320,13,751,487,0,4
6058,8,722,1550,0,4
24548,13,170,280,0,4
85559,13,169,1552,0,4
89839,8,806,894,0,4
16490,26,564,683,0,4
47890,13,284,1222,0,4
59470,8,919,762,0,4
74667,13,162,36,0,4
126244,8,95,874,0,4
58457,26,859,804,0,4
42921,13,844,1475,0,4
21720,13,734,37,0,4
115069,26,521,164,0,4
118603,30,370,451,0,4
33600,9,691,420,0,4
3793,11,571,1558,0,4
54525,8,700,25,0,4
121541,13,482,1017,0,4
4871,13,515,1016,0,4
3417,13,786,14,0,4
55095,8,285,682,0,4
126175,29,458,338,0,4
33160,12,705,467,0,4
44536,8,865,1193,0,4
63995,5,955,1142,0,4
106317,13,20,494,0,4
77280,8,964,1371,0,4
101037,13,144,706,0,4
100483,30,814,859,0,4
106761,30,794,365,0,4
56432,13,162,262,0,4
109075,8,102,1250,0,4
97747,13,888,41,0,4
113591,8,490,287,0,4
60861,10,662,1305,0,4
94061,29,1046,285,0,4
41110,8,49,651,0,4
43699,4,651,1187,0,4
79498,30,638,1320,0,4
58271,26,365,1012,0,4
61743,26,1072,86,0,4
38929,13,723,450,0,4
23553,13,154,309,0,4
68359,8,8,1405,0,4
14278,5,455,700,0,4
44956,13,1033,1072,0,4
61223,13,888,1378,0,4
5797,5,689,802,0,4
99782,11,910,78,0,4
31991,4,407,297,0,4
105434,8,983,848,0,4
124819,13,26,458,0,4
86458,29,943,1162,0,4
28531,30,814,653,0,4
62910,8,922,12,0,4
78576,5,1043,375,0,4
36608,3,400,1192,0,4
15016,8,793,1532,0,4
20588,9,635,1048,0,4
109507,13,1028,1063,0,4
96540,8,292,374,0,4
115510,8,72,1387,0,4
113050,13,422,964,0,4
40982,13,172,229,0,4
37701,8,610,992,0,4
110495,12,466,1408,0,4
72920,9,635,898,0,4
41644,8,473,1,1,4
66921,13,293,787,0,4
101061,8,430,1579,0,4
20802,8,63,544,0,4
90959,30,1068,636,0,4
292,13,467,1192,0,4
9291,30,363,344,0,4
50228,13,530,1201,0,4
66644,8,511,1516,0,4
114059,8,1017,661,0,4
24508,13,517,373,0,4
127927,13,21,407,0,4
16218,7,691,729,0,4
29202,5,893,88,0,4
44103,30,666,610,0,4
34777,8,292,193,0,4
4708,26,352,1203,0,4
42604,30,1071,724,0,4
4791,30,667,1248,0,4
107077,13,556,281,0,4
47112,13,763,724,0,4
57520,29,445,1329,0,4
122391,13,128,993,0,4
39760,8,550,1543,0,4
95359,26,1020,1423,0,4
35799,8,911,383,0,4
13628,26,767,1441,0,4
42882,13,771,254,0,4
112490,8,705,84,0,4
26713,26,340,1211,0,4
79832,26,746,1079,0,4
31135,4,459,1408,0,4
112120,13,116,1386,0,4
103531,12,779,821,0,4
49005,13,751,1218,0,4
115015,29,643,498,0,4
89199,30,510,814,0,4
49728,13,995,753,0,4
20017,30,261,791,0,4
11076,12,819,1485,0,4
94116,13,766,626,0,4
108453,13,147,810,0,4
127585,13,133,1100,0,4
115831,13,165,1568,0,4
85956,26,377,1436,0,4
86061,13,1100,487,0,4
8651,30,704,653,0,4
15878,8,979,166,0,4
28104,11,1099,515,0,4
63310,29,243,1443,0,4
94313,13,162,1397,0,4
104578,8,970,396,0,4
94539,26,605,1125,0,4
97475,13,162,805,0,4
74214,13,763,11,0,4
25265,13,578,927,0,4
79924,8,700,1305,0,4
73416,8,567,667,0,4
95502,13,148,351,0,4
70685,8,276,829,0,4
13430,13,244,1302,0,4
39340,13,892,800,0,4
56906,10,1043,392,0,4
10876,8,75,900,0,4
53526,9,635,467,0,4
32294,8,1081,1522,0,4
19868,8,65,316,0,4
126639,12,466,90,0,4
121203,13,744,635,0,4
22571,8,292,1543,0,4
105262,29,943,865,0,4
37025,10,280,6,0,4
101011,10,732,1494,0,4
82602,8,1018,1486,0,4
62105,12,526,1285,0,4
106360,26,546,365,0,4
66227,8,744,1105,0,4
64629,12,492,362,0,4
37894,13,140,98,0,4
56926,30,358,164,0,4
30604,8,754,4,0,4
55552,2,1107,233,0,4
57559,30,672,590,0,4
31471,8,885,481,0,4
74655,13,151,448,0,4
75752,11,658,958,0,4
23819,26,1011,135,0,4
5496,9,18,580,0,4
91342,8,91,761,0,4
80544,8,95,93,0,4
61493,9,870,1264,0,4
23089,13,653,499,0,4
123816,8,494,745,0,4
782,8,761,289,0,4
34591,13,155,713,0,4
81624,8,87,807,0,4
11533,26,981,1309,0,4
125113,13,1070,481,0,4
92344,8,759,868,0,4
126287,29,896,875,0,4
52896,8,46,274,0,4
21467,26,536,814,0,4
11556,11,1099,964,0,4
53041,8,1045,5,0,4
77655,12,107,1084,0,4
24354,30,376,1477,0,4
80692,8,610,1229,1,4
70909,8,60,296,0,4
39614,13,472,1267,0,4
58629,11,1012,240,0,4
5839,8,89,297,0,4
74678,8,8,1463,0,4
60636,12,470,379,0,4
17694,13,140,1532,0,4
5776,8,85,1085,0,4
