id,campaign_id,coupon_id,customer_id,redemption_status
12167,8,91,875,0
63288,27,728,464,0
48131,8,424,834,0
79986,8,73,1241,0
83083,26,349,1392,0
112877,29,750,1276,0
78155,8,537,408,0
105068,13,126,890,0
46996,29,873,962,0
50137,13,125,715,0
2937,26,775,1258,0
117918,29,750,498,0
113,26,917,435,0
45161,8,694,391,0
60279,2,1107,619,0
96681,26,316,118,0
127177,26,340,725,0
36535,5,689,28,0
95901,13,249,1457,0
123360,13,888,1131,0
61852,13,386,3,0
75055,11,910,1152,0
86141,8,983,1097,0
101452,8,84,1473,0
16251,26,1,1575,0
70150,13,21,626,1
108447,10,968,1182,0
45568,8,1085,270,0
110552,26,710,1547,0
108421,30,300,1574,0
111225,13,157,612,0
100036,8,761,1258,0
96240,29,975,1384,0
55973,8,81,1161,0
107616,5,967,828,0
16390,8,63,266,0
69303,29,674,91,0
42278,13,154,552,0
98715,8,64,14,0
5193,30,798,1258,0
29086,30,427,362,0
95511,8,64,227,0
17439,26,870,123,0
27236,13,434,422,0
4378,8,72,1482,0
7162,13,116,1457,0
18584,26,468,599,0
115770,8,72,1084,0
22345,9,575,1303,0
112897,8,792,1031,0
9756,8,285,369,0
50839,8,981,978,0
478,26,925,1146,0
10151,8,709,1386,0
95476,8,511,820,0
119797,8,102,655,0
44508,13,110,570,0
103339,8,470,344,0
85396,30,370,503,0
113618,13,885,329,0
127319,30,678,1457,0
128503,11,971,966,0
88905,9,896,1515,0
96924,30,351,311,0
70845,9,870,661,0
120737,8,8,1234,0
60259,29,985,1195,0
122315,13,470,1340,0
113109,26,468,754,0
22954,13,603,790,0
37725,13,160,49,0
39044,8,49,881,0
52952,12,470,1414,0
53352,30,249,439,0
42979,8,283,718,0
73547,26,937,891,0
116393,8,744,290,0
118072,8,13,1446,0
88144,2,347,1449,0
31760,30,1083,733,0
125847,11,1044,186,0
10052,13,675,1465,0
114927,30,803,1207,0
28580,30,470,1288,0
74938,8,741,32,0
48088,13,694,8,0
44482,26,1011,606,0
83898,26,473,818,0
107075,8,604,1168,0
38010,13,162,1140,0
119145,8,271,586,0
29992,2,1107,171,0
75631,13,153,288,0
3533,2,1107,1555,0
13921,10,934,31,0
40637,30,541,635,0
88707,7,691,1457,0
35317,26,464,802,0
59669,13,277,1122,0
22651,8,583,658,0
99881,8,470,1411,0
20745,8,672,688,0
9443,8,1048,1208,0
98649,8,1110,1355,0
18117,8,622,332,0
32296,13,920,370,0
46885,9,575,825,0
65815,30,256,946,0
54050,8,10,709,0
103687,26,729,717,0
118644,9,705,1384,0
104925,26,898,783,0
88435,8,919,353,0
26285,8,705,215,0
12740,5,893,795,0
4058,8,709,622,0
39278,9,705,96,0
27569,9,870,1089,0
103605,13,1031,814,0
57357,9,635,814,0
119371,8,511,565,0
94613,8,694,296,0
91244,26,769,175,0
82840,8,906,246,0
124716,8,738,743,0
109466,4,895,297,0
32355,8,604,294,0
12357,12,496,1485,0
116238,13,679,301,0
96097,7,1102,1354,0
97693,8,585,481,0
34532,4,407,704,0
93899,8,87,1430,0
53250,13,1112,1098,0
3082,8,658,1509,0
7353,30,382,1121,0
76645,8,889,500,0
109435,30,602,984,0
117960,26,658,393,0
51400,29,418,1432,0
120631,12,107,737,0
36340,9,520,569,0
4985,13,113,1295,0
33897,8,509,1154,0
79747,30,314,426,0
39733,13,125,1489,0
47938,8,13,302,0
50993,13,140,1441,0
123126,8,532,539,0
56909,9,105,647,0
106420,8,1058,622,0
103109,8,906,222,0
105699,8,494,188,0
23899,13,881,706,0
27163,30,909,667,0
70563,26,349,1467,0
30019,13,960,763,0
11929,30,425,1473,0
74890,12,466,1559,0
107293,30,913,1378,0
126900,29,943,1282,0
52493,13,170,1365,0
84622,29,975,1443,0
47438,13,468,368,0
123906,8,989,189,0
54014,29,619,368,0
79897,29,597,1429,0
117765,13,756,1205,0
41294,29,868,792,0
33288,29,715,992,0
49383,8,622,504,0
33833,9,870,368,0
96909,8,473,453,0
84180,11,910,557,0
92638,8,85,1549,0
111363,13,942,956,0
106059,11,1044,373,0
94620,13,148,11,0
27150,8,1086,938,0
9295,26,930,163,0
124251,8,481,712,0
77167,8,674,80,0
107549,26,315,1467,0
84535,8,1084,1091,0
6697,5,893,737,0
120630,8,47,1170,0
80383,30,318,891,0
76798,13,21,460,1
60312,10,280,844,0
41965,11,795,446,0
13770,8,1045,1232,0
91243,9,870,1460,0
35591,8,283,820,0
75457,11,669,1160,0
117907,8,75,1481,0
12045,2,673,1474,0
87995,13,160,1565,0
21401,29,621,1467,0
125641,13,979,1172,0
121125,13,987,438,0
77065,26,315,790,0
60567,13,513,1175,0
122776,10,1043,1582,0
2410,5,279,1454,0
106635,8,54,380,0
91369,8,58,731,0
121403,8,269,78,0
53073,8,989,225,0
17203,30,984,222,0
65275,13,601,382,0
120122,13,422,1334,0
104999,11,759,1204,0
125594,26,328,1081,0
14304,8,97,1055,0
77284,8,67,915,0
100100,8,53,877,0
19293,13,163,890,0
108672,26,565,175,0
31296,13,942,1449,0
4441,8,983,939,0
63316,29,985,1229,0
55923,13,275,452,0
15541,30,307,648,0
115922,8,581,765,0
65739,8,725,1456,0
85644,8,762,545,0
68043,26,867,111,0
97035,30,579,1402,0
114785,26,1039,1384,0
858,8,581,58,0
122427,13,987,188,0
99103,8,711,161,0
85947,11,913,1014,0
35424,13,1100,1205,0
19173,8,61,910,0
3717,12,496,250,0
4840,13,131,1504,0
100171,8,77,1434,0
115367,8,13,1338,0
58348,26,2,72,0
10527,13,1045,1027,0
113353,28,743,1387,0
18489,8,296,271,0
53615,29,443,1445,0
37595,8,911,694,0
52057,8,48,396,0
55343,8,804,805,0
128072,12,496,1365,0
71744,8,54,992,0
121617,13,685,914,0
46087,30,994,713,0
34030,13,1028,649,0
40203,30,1015,121,0
120871,26,326,1192,0
62,26,905,648,0
97883,8,579,449,0
121897,2,673,1191,0
61700,8,846,779,0
207,8,54,1201,0
90277,13,987,1563,0
8896,13,157,795,0
35642,4,459,231,0
22758,8,74,1046,0
59222,8,89,647,0
36613,2,1047,1019,0
38441,8,102,220,0
40213,8,1045,382,0
76027,8,970,151,0
62521,13,1065,674,0
57516,8,47,648,0
88057,26,981,294,0
108864,13,128,1184,0
74647,13,162,303,0
34695,27,671,1387,0
10614,13,21,162,1
120674,13,510,573,0
45185,8,65,788,0
82895,26,305,895,0
60846,11,1099,837,0
117054,8,920,539,0
18629,30,354,1157,0
68551,30,341,586,0
30100,13,865,16,0
49325,8,247,1277,0
78355,13,151,1253,0
98365,8,705,1466,0
48527,26,636,1012,0
8821,13,155,1409,0
109956,13,588,316,0
4169,8,711,1013,0
48152,4,591,294,0
28118,13,162,1552,0
27113,8,740,828,0
74984,26,745,596,0
66348,26,916,1473,0
15086,11,571,959,0
1593,26,1115,1157,0
99652,8,56,900,0
85700,13,1025,267,0
69589,8,81,761,0
12394,8,88,60,0
39296,8,103,364,0
10347,29,619,113,0
32086,9,870,868,0
90817,13,679,772,0
41302,3,395,464,0
16639,30,439,357,0
121348,26,2,490,0
115777,8,88,1236,0
81972,13,166,698,0
108836,13,122,573,0
125266,8,383,1121,0
49542,13,121,635,0
38510,8,761,1191,0
98881,8,46,107,0
59375,8,682,489,0
102689,13,681,746,0
116498,13,480,91,0
120893,13,844,137,0
4584,29,985,460,0
56147,8,465,1360,0
65213,8,916,1167,0
89103,9,705,287,0
42073,5,967,1004,0
115183,12,470,898,0
30470,13,132,711,0
22794,8,979,821,0
121877,8,64,1335,0
45062,8,509,1310,0
49524,13,121,982,0
73499,26,905,425,0
15796,30,614,561,0
16122,30,706,124,0
43127,30,324,464,1
85000,13,253,638,0
12844,13,138,1467,0
43335,8,661,911,1
30140,13,940,969,0
123249,12,1075,1331,0
613,13,454,179,0
39073,8,727,933,0
67348,13,1112,269,0
21019,8,727,412,0
32045,13,122,413,0
118584,13,129,405,0
103585,1,1026,46,0
7272,8,661,428,0
40481,7,691,1312,0
67450,30,614,1072,0
60940,13,561,1475,0
22997,8,544,1025,0
35243,8,50,911,0
96259,13,284,69,0
44530,30,646,1012,0
79307,12,496,603,0
35861,8,889,861,0
99141,8,72,934,0
53869,26,1024,639,0
35375,13,113,1201,0
97766,30,913,724,0
96600,13,530,1487,0
61680,30,666,1549,0
86808,4,591,324,0
73762,8,1070,1044,0
108894,10,15,1289,0
26043,12,496,1124,0
43313,26,926,1202,0
106796,8,383,1154,0
24769,11,759,446,0
108655,8,509,1268,0
27510,8,1033,63,0
88520,8,805,746,0
94527,11,571,565,0
107556,8,598,1154,0
96087,11,1012,1381,0
88149,13,293,143,0
116610,13,778,1300,0
6808,7,17,222,0
91332,10,457,1093,0
56317,29,785,1036,0
114054,4,860,1439,0
4787,13,1083,924,0
115931,13,150,424,0
56162,26,350,1464,0
5869,13,754,868,0
108713,9,18,924,0
101986,8,919,1210,0
116668,13,162,427,0
33279,8,792,1367,0
96712,26,790,1555,0
84685,13,1056,244,0
49734,26,981,653,0
124005,26,323,523,0
102847,13,850,865,0
1533,8,1110,1373,0
69687,30,373,461,0
120640,26,1057,1347,0
26019,30,1104,1357,0
20950,8,544,704,0
100800,26,429,964,0
105940,7,1102,1046,0
34307,13,653,198,0
90754,8,59,1240,0
62094,26,358,1267,0
14806,8,276,366,0
94316,11,1012,60,0
128031,13,253,733,0
102584,10,689,1529,0
76359,8,919,1111,0
39917,12,1063,1360,0
60490,8,14,691,0
91970,11,910,101,0
85794,30,1043,1123,0
97156,8,616,396,0
76180,13,1021,951,0
54566,8,700,105,0
56940,8,78,765,0
119547,3,830,725,0
104972,8,56,545,0
118070,10,732,1364,0
30554,13,165,664,0
77597,8,740,264,0
34441,13,110,1241,0
24234,5,967,616,0
99020,8,257,1153,0
109719,8,808,879,0
72247,8,661,1174,0
102951,13,122,86,0
18401,13,606,1491,0
25505,8,68,266,0
55166,8,1058,369,0
126523,13,25,1054,0
22780,8,58,1097,0
62773,13,137,1494,0
22221,26,340,455,0
46951,8,723,963,0
84840,26,859,935,0
65751,29,643,1573,0
17224,13,675,246,0
44204,30,249,639,0
28555,13,734,128,0
115006,11,971,834,0
54451,8,610,643,0
111495,8,879,128,0
30781,8,383,1444,0
56779,8,755,983,0
73053,9,607,14,0
54477,13,144,572,0
66486,13,135,1371,0
99176,10,1043,866,0
40531,8,906,873,0
105852,3,831,998,0
54079,30,510,464,0
69837,4,591,742,0
88945,8,97,1317,0
95973,9,896,575,0
116769,11,571,150,0
101318,12,819,49,0
60709,13,667,1398,0
71410,8,970,1457,0
32201,8,585,727,0
103301,26,339,1528,0
121115,4,459,1396,0
6955,26,820,867,0
10772,7,986,661,0
59068,8,55,392,0
56462,8,889,643,0
94789,26,769,919,0
64850,26,583,1309,0
872,8,928,520,0
13263,12,1075,432,0
7195,10,280,515,0
28882,8,979,1266,0
4052,8,424,634,0
29027,13,120,292,0
54304,26,353,233,0
118562,26,1043,1441,0
57751,4,803,1567,0
70292,8,759,204,0
126903,12,783,976,0
108912,11,913,270,0
94556,13,960,378,0
22464,13,121,1494,0
98037,26,947,706,0
45097,8,447,1543,0
74209,5,955,1378,0
32475,11,506,703,0
60046,13,131,962,0
44679,30,998,321,0
79151,12,783,1318,0
951,12,1063,394,0
8890,10,968,963,0
75132,26,630,310,0
63059,12,1075,386,0
7347,8,808,1134,0
85285,8,96,304,0
56896,30,1036,919,0
108460,13,773,857,0
122935,28,1061,189,0
83161,8,14,449,0
92658,13,117,1091,0
77393,13,530,1136,1
6917,8,95,154,0
76454,29,982,479,0
25498,12,572,831,0
102124,28,494,189,0
87992,9,19,962,0
37952,28,529,189,0
17265,8,907,1013,0
43483,13,987,1147,0
112153,30,858,442,0
105908,8,772,1005,0
46312,13,420,649,0
59016,7,1102,1494,0
108252,30,468,867,0
127209,26,981,1198,0
127987,12,492,169,0
58516,13,1007,1551,0
77650,13,891,1137,0
26648,30,1076,698,0
97372,30,300,1290,0
59570,13,473,1167,0
88263,8,13,758,0
46715,30,923,38,0
38688,9,535,1556,0
72012,9,788,1218,0
112377,30,907,362,0
31920,12,783,998,0
77451,8,509,136,0
84876,8,804,382,0
66302,8,87,190,0
59013,26,735,632,0
48578,13,815,85,0
65354,13,1100,881,0
13614,13,133,473,0
36676,13,675,411,0
42145,13,138,855,0
58572,26,338,1310,0
111226,8,72,79,0
51367,8,661,1042,0
104850,26,735,207,0
38569,10,689,302,0
92243,9,287,570,0
115053,26,764,1202,0
120505,29,787,865,0
9640,13,672,565,1
10892,29,643,637,0
42517,13,249,1199,0
39079,8,762,550,0
124283,26,647,449,0
73605,8,92,75,0
67987,30,994,1207,0
115408,29,416,1562,0
103494,8,907,131,1
20947,8,10,430,0
33490,13,482,962,0
57000,26,565,88,0
62706,29,243,962,0
10753,26,867,1121,0
82991,13,167,448,0
113464,13,942,1501,1
114035,30,479,1146,0
23458,13,20,1178,0
62009,8,1045,881,0
55471,26,667,732,0
24916,13,146,414,0
11761,13,155,332,0
35964,26,981,1012,0
29902,13,888,765,0
121944,11,980,694,0
36089,8,69,1410,0
10265,10,689,1494,0
123958,13,815,1183,0
72746,9,19,108,0
9860,26,365,1337,0
78682,13,1027,684,0
19437,8,74,283,0
124039,13,137,559,0
108320,26,710,790,0
80050,13,163,967,0
87417,12,572,407,0
42644,8,744,1371,0
58982,9,18,553,0
69658,8,74,446,0
84219,29,1035,555,0
30306,26,464,1458,0
41877,8,711,1419,0
56451,13,117,1056,0
45101,8,292,1481,0
34355,26,451,1457,0
65708,8,911,101,0
98325,13,1007,980,0
102200,8,902,1505,0
20008,12,1063,482,0
120944,13,418,1546,0
11424,13,578,320,0
4760,9,691,674,0
73647,1,562,930,0
114016,30,857,1348,0
19296,13,482,548,0
118058,13,1028,892,0
12452,8,674,771,0
51072,13,771,1071,0
48029,13,892,488,0
121137,9,287,1467,0
72129,7,1102,1537,0
103650,9,18,1573,0
85913,5,1105,795,0
31807,30,706,607,0
79021,26,305,275,0
116305,26,451,1202,0
8838,8,59,374,0
8563,8,12,1372,0
124348,8,77,665,0
18528,13,513,1507,0
47012,8,288,382,0
63758,8,58,227,0
3947,8,494,1383,0
79785,27,1092,1469,0
73649,11,910,1477,0
24320,7,392,234,0
82336,26,1031,675,0
52122,29,448,1044,0
126898,8,558,395,0
73721,26,862,1019,0
76775,8,97,1019,0
75378,9,535,265,0
122258,11,980,1224,0
11065,12,466,869,0
75530,26,367,639,0
19052,13,152,1168,0
103276,8,907,19,0
96985,26,629,1239,0
43983,13,119,612,0
62798,8,48,1579,0
116106,8,1073,666,0
74138,11,910,952,0
118510,2,981,843,0
127779,9,575,590,0
33589,11,506,834,0
39512,9,870,271,0
5619,8,911,304,0
118549,9,520,528,0
66038,13,133,366,0
62603,13,110,1252,0
7429,26,340,717,0
57010,8,1045,1514,0
70255,29,1035,1398,0
82452,30,342,232,0
2564,12,779,1383,0
11068,13,170,1574,0
74778,30,923,561,0
27679,8,98,892,0
485,13,726,956,0
126588,29,750,1036,0
70564,8,257,206,0
101208,30,439,1259,0
54794,27,372,503,0
66710,9,870,753,0
31068,29,418,1041,0
57056,13,440,1047,0
100826,13,726,933,0
6408,30,531,1012,0
6267,8,615,1265,0
6572,8,792,184,0
113629,13,679,114,0
124659,30,382,724,0
82014,26,466,265,0
115168,13,881,989,0
994,26,451,1575,0
12829,8,47,1064,0
36532,8,9,593,0
49243,11,1099,557,0
88931,5,279,1073,0
59392,9,705,1463,0
72683,8,583,1182,0
11776,9,444,561,0
120038,30,449,974,0
58697,30,276,1462,0
55516,29,674,590,0
14545,12,572,1383,0
110858,26,338,550,0
10227,30,1068,586,0
66850,13,25,910,0
96923,8,1018,901,0
30641,13,146,1195,0
26542,13,1021,403,0
66989,13,723,320,0
29353,30,333,1430,0
118349,8,1058,725,0
1230,8,723,1390,0
85100,11,669,1351,0
111632,13,751,1252,0
118361,8,532,196,0
64368,30,336,1174,0
6247,12,1075,42,0
28653,8,624,1155,0
4924,8,7,435,0
42422,26,466,1132,0
84267,30,924,621,0
79125,13,125,92,0
69584,9,635,912,0
123570,8,248,1520,0
72825,9,691,537,0
76216,26,323,1157,0
91946,13,601,194,0
123683,26,745,1415,0
26505,9,691,804,0
48919,26,304,368,0
115403,11,669,440,0
36943,30,803,98,0
119041,8,86,462,0
34958,8,672,1089,0
121431,8,682,1204,0
63570,8,63,1444,0
76112,9,607,1068,0
32069,8,82,405,0
114515,12,526,49,0
70005,26,1033,243,0
84770,13,160,1386,0
16731,30,818,566,0
74879,11,1044,1381,0
114839,26,695,891,0
105544,8,100,1482,0
77851,13,148,1497,0
69694,30,310,733,0
24252,12,496,536,0
114644,13,1045,745,0
51057,8,81,793,0
43604,7,986,379,0
93883,13,113,1450,0
4887,13,162,352,0
57823,13,169,1477,0
80690,5,663,1289,0
28618,8,437,970,0
57521,13,1021,434,0
59223,30,431,1288,0
74837,30,522,550,0
112280,30,355,524,0
125640,27,400,1192,0
24033,8,90,14,0
119896,12,705,305,0
65390,8,51,674,0
104073,29,696,285,0
127994,8,64,1236,0
9405,8,694,193,0
66651,8,725,1582,0
63039,8,437,560,0
79392,26,344,1258,0
47908,13,118,650,0
25711,13,951,328,0
124569,8,501,208,0
13634,8,54,1266,0
53794,12,492,1017,0
111588,8,430,62,0
64649,13,281,1338,0
82112,8,9,140,0
67258,8,449,345,0
80641,13,1112,257,0
60129,29,674,398,0
90161,9,607,755,0
80189,8,103,347,0
10346,12,109,132,0
45930,8,1063,341,0
85930,29,619,1252,0
22597,13,644,607,0
20680,8,738,1573,0
12016,13,139,1096,0
99228,13,157,122,0
5089,27,724,464,0
103848,8,72,919,0
32317,13,164,1531,0
62740,11,1044,1531,0
73515,8,919,116,0
76587,13,744,1449,0
35144,30,359,222,0
54655,8,247,1262,0
95818,13,156,694,0
79877,8,101,731,0
18399,8,623,1004,0
63923,30,920,406,0
73600,13,465,1371,0
74081,8,658,1568,0
83397,8,981,1013,0
78665,13,129,1334,0
78359,13,168,1335,0
42078,8,75,808,0
119258,13,815,239,0
92827,10,279,42,0
13184,29,868,240,0
116051,13,119,640,0
76995,30,625,840,0
125120,8,62,167,0
114711,8,447,733,0
114470,29,785,1165,0
94699,8,579,183,0
126173,26,908,1169,0
63172,13,672,240,0
6445,30,307,233,0
123499,13,138,1042,0
30376,13,890,407,0
63170,8,723,704,0
89949,13,114,136,0
122522,8,96,247,0
53936,13,386,316,0
82640,26,528,857,0
13850,10,934,724,0
65797,13,705,189,0
60280,9,468,637,0
28716,30,541,503,0
38409,8,757,316,0
98139,13,508,1343,0
7652,13,951,60,0
50339,13,161,668,0
112593,4,104,78,0
59213,8,93,276,0
9098,8,1002,1097,0
61093,13,146,227,0
93078,30,438,436,0
61686,8,656,83,0
15270,8,793,868,0
57565,30,277,99,0
484,8,889,1039,0
124439,26,246,636,0
22004,8,581,688,0
40553,7,986,659,0
37240,13,128,420,0
53657,8,67,231,0
95898,26,813,444,0
58544,8,79,944,0
116817,13,144,914,0
109125,7,392,379,0
56689,26,1087,615,0
3101,13,135,1496,0
64675,8,772,1257,1
17078,13,679,250,0
96638,8,761,1231,0
389,13,694,108,0
57525,9,535,1486,0
30265,7,392,289,0
123891,8,622,461,0
123259,12,492,1148,0
77350,12,819,538,0
22287,8,885,79,0
120812,8,911,1231,0
26777,8,804,209,0
74402,8,77,1438,0
67354,13,284,470,0
41360,13,140,1452,0
79057,8,293,1408,0
91436,13,892,709,0
1824,13,586,620,0
114738,8,77,524,0
86200,13,143,1058,0
96780,12,705,1429,0
7052,13,125,862,0
91421,13,128,834,0
25433,10,689,625,0
99563,8,902,273,0
58888,30,784,1357,0
6890,4,651,41,0
25749,10,106,1216,0
67022,13,128,611,0
55170,13,127,233,0
14000,12,1075,1033,0
125343,11,759,790,0
98569,11,506,33,0
109938,26,304,1565,0
79751,6,677,650,0
112768,9,691,119,0
109885,13,653,832,0
55903,30,595,683,0
8529,26,610,1261,0
47118,13,127,1189,0
15439,13,164,868,0
86497,8,865,524,0
15137,12,705,538,0
100079,8,93,445,0
62771,8,59,1419,0
13077,13,892,230,0
120269,26,435,164,0
74325,26,564,1575,0
60041,13,27,800,0
81102,29,621,573,0
47617,13,129,1496,0
99143,8,69,532,0
118608,26,666,814,0
25566,12,1063,484,0
95932,8,782,196,0
110517,8,711,855,0
83637,13,165,1324,0
59561,30,376,1355,0
47786,8,889,748,0
125125,26,981,1299,0
118989,5,893,160,0
72894,26,492,683,0
25514,9,705,1329,0
84680,8,1048,829,0
126824,4,407,924,0
109682,13,901,459,0
112889,7,1102,550,0
8061,13,473,724,0
69582,29,643,876,0
108458,13,249,595,0
27391,13,483,161,0
10739,8,8,34,0
91880,13,1055,1544,0
98873,8,85,1262,0
74003,8,1084,820,0
38805,30,818,754,0
77449,5,455,8,0
88929,13,515,1529,0
96493,13,145,525,0
127186,13,510,240,0
91718,26,429,151,0
99997,8,49,339,0
13489,8,51,194,0
21913,13,979,1543,0
64123,26,937,706,0
105779,8,53,1211,0
43506,13,949,566,0
54958,26,855,943,0
122340,8,782,926,0
96584,13,901,119,0
117636,13,150,731,0
80075,10,106,283,0
15933,13,723,616,0
114947,8,46,1259,0
89570,13,450,952,0
32891,10,457,1477,0
97939,26,1013,1261,0
77091,29,800,575,0
100275,13,470,470,0
68115,8,76,622,0
87639,9,468,690,0
66543,7,691,661,0
16080,13,692,422,0
16972,13,161,1413,0
14769,12,466,634,0
77146,8,737,394,0
57292,6,677,1364,0
41653,13,149,1565,0
108125,8,85,213,0
98402,8,705,697,0
17297,8,1073,1438,0
115407,7,986,669,0
18543,5,934,414,0
66702,8,882,3,0
8778,30,343,595,0
119876,26,546,207,0
104494,13,142,877,0
23868,13,162,1497,0
38387,10,824,1415,0
3149,8,470,329,0
104683,12,783,1312,0
120475,8,806,1338,0
46807,8,62,1469,0
69891,11,980,518,0
75708,13,277,1463,0
17662,8,623,184,0
29189,10,1043,407,0
98538,2,514,416,0
25854,8,432,15,0
29652,8,711,771,0
55638,8,700,557,0
34719,8,658,619,0
106875,8,101,127,0
122821,8,470,309,0
104265,7,691,1049,0
7356,8,916,961,0
111821,8,1073,1135,0
82214,13,153,1371,0
30926,13,124,924,0
49161,13,480,1573,0
81620,13,140,1270,0
64924,30,615,1391,0
39862,8,806,391,0
103347,8,1086,1562,0
97861,11,795,72,0
57984,11,910,33,0
238,29,800,131,0
78927,13,627,348,0
7239,13,766,1573,0
12994,10,824,186,0
5630,8,432,675,0
107152,13,454,460,0
50216,30,260,874,0
68061,13,556,1240,0
27109,8,288,430,0
54978,8,93,1496,0
41554,8,67,184,0
41412,8,383,1289,0
16860,12,466,128,0
34597,13,158,1137,0
29188,28,993,231,0
95493,26,979,279,0
123872,9,287,1339,0
54486,9,788,637,0
43696,13,714,1552,0
120456,9,705,170,0
24394,13,995,877,0
21605,13,995,595,0
25029,13,723,93,0
4322,30,345,1467,0
27139,13,610,357,0
84026,30,866,492,0
45528,8,737,1574,0
16344,8,846,958,0
53758,9,575,455,0
56205,8,103,611,0
14377,8,56,368,0
69791,13,603,222,0
9989,8,808,361,0
50634,30,872,273,0
50014,29,619,569,0
1905,8,102,1470,0
12996,13,152,830,0
52200,1,847,362,0
127572,13,891,643,0
65281,13,408,56,0
37322,8,1086,1169,0
124105,8,808,46,0
63555,8,755,1271,0
105756,13,121,195,0
68781,13,726,36,0
106486,9,19,295,0
9986,13,992,241,0
45921,9,444,468,0
1291,26,519,1210,0
113591,8,490,287,0
79419,26,1030,1310,0
17850,13,146,385,0
49007,13,763,56,0
114841,8,383,1270,0
32570,13,751,929,0
111982,13,786,254,0
108253,5,893,844,0
30444,8,79,82,0
104957,11,910,834,0
63805,9,578,1037,0
104318,8,47,156,0
92433,13,679,239,0
42357,8,907,743,0
55183,13,131,1377,0
60350,3,722,432,0
43372,2,1107,1450,0
41799,13,653,509,0
30095,9,105,868,0
119298,8,1018,1131,0
126283,8,91,1408,0
84282,5,893,1194,0
30847,30,479,569,0
45447,7,986,155,0
48741,8,907,474,0
89500,9,468,1520,0
15260,13,979,110,0
27844,13,450,645,0
72507,11,913,964,0
91843,13,510,320,0
128214,8,920,874,0
31491,13,136,741,0
1309,13,885,1344,0
128471,4,104,1343,0
28289,8,711,1028,0
67628,8,7,1317,0
126731,8,430,1338,0
44946,26,317,683,0
23910,8,761,363,0
86426,10,934,740,0
85137,13,1056,1213,0
34980,13,920,996,0
89961,3,864,67,0
100789,26,306,1140,0
89137,8,89,174,0
774,30,924,650,0
34914,13,408,733,0
5048,30,631,141,0
71669,26,476,1299,0
66992,8,661,769,0
65676,13,120,1293,0
122691,13,119,947,0
84466,11,1099,456,0
3457,8,733,489,0
116408,30,331,592,0
19955,26,710,1402,0
28600,30,371,1192,0
37232,13,942,39,0
90562,13,134,825,0
77354,7,17,301,0
28030,30,691,1086,0
49030,26,1053,207,0
114603,26,243,865,0
82387,13,159,1469,0
78231,8,741,1,0
11171,8,805,764,0
122766,30,260,91,0
72128,13,850,438,0
113228,26,647,1064,0
97535,30,249,724,0
105914,3,397,444,0
64389,8,916,1540,0
102513,13,262,1262,0
28314,13,751,1399,0
12333,13,1070,1239,0
52009,30,439,15,0
17497,13,157,1200,0
23224,7,687,51,0
118916,13,1047,807,0
114538,13,149,154,0
124577,13,561,528,0
94698,8,722,101,0
1710,8,583,195,0
9992,8,494,16,0
118616,8,911,683,0
51212,13,275,1578,0
92980,8,91,1519,0
82742,13,578,867,0
109321,28,993,1378,0
85670,13,156,72,0
58164,13,164,514,0
58061,11,658,625,0
77529,8,97,683,0
118983,13,920,958,0
19054,8,1110,209,0
121723,26,473,725,0
67824,12,109,948,0
65432,26,710,751,0
118987,8,658,1012,0
36061,8,102,619,0
13738,13,135,279,0
55788,13,111,690,0
23074,8,817,911,0
30574,8,610,1091,0
113190,11,669,1431,0
127695,13,485,604,0
87073,13,268,611,0
63135,7,691,695,0
102540,13,667,644,0
8663,28,587,1025,0
89162,26,471,1146,0
119017,7,1050,917,0
43418,12,572,379,0
100610,13,112,867,0
127766,13,262,143,0
23477,30,311,21,0
81038,9,18,674,0
39613,30,814,417,0
5892,9,635,420,0
122874,8,271,202,0
51681,13,138,495,0
108562,8,97,1250,0
647,5,663,829,0
48911,10,279,621,0
76957,8,616,542,0
25954,12,108,567,0
108051,7,392,1463,0
4772,13,114,412,0
96401,8,1081,553,0
103348,29,448,1212,0
46037,7,986,343,0
71210,8,722,1482,0
64445,13,485,458,0
79895,29,696,1562,0
58899,13,168,1536,0
38757,26,374,891,0
57312,26,316,204,0
104551,11,1044,666,0
75091,13,751,560,0
107834,30,1036,834,0
50603,13,483,404,0
20844,10,106,963,0
90671,13,667,1105,0
75994,13,125,1533,0
14028,13,1065,1068,0
126098,8,906,965,0
83805,30,858,598,0
76251,13,758,951,0
48840,12,783,502,0
10927,4,104,743,0
61385,8,907,1418,0
55955,13,386,360,0
66919,2,853,196,0
125319,13,723,324,0
10755,26,963,606,0
51339,13,1007,1064,0
98995,26,446,1026,0
101198,13,516,407,0
89958,8,82,1447,0
1407,26,1000,1396,0
109810,10,279,73,0
109751,8,100,266,0
40944,13,606,110,0
56802,26,851,1423,0
4298,13,158,61,0
78888,13,909,1298,0
37663,11,1044,1490,0
92413,30,307,417,0
126356,8,93,346,0
63719,8,424,704,0
79688,26,369,1174,0
77752,8,1000,858,0
108263,8,470,789,0
7373,5,934,959,0
73112,29,1046,575,0
62893,8,513,56,0
41770,8,747,1461,0
50299,8,97,92,0
80171,11,1044,453,0
106765,8,817,1372,0
62810,8,72,525,0
29541,13,116,788,0
56218,5,1043,1506,0
74638,8,537,707,0
63889,7,1050,458,0
46327,13,542,90,0
94673,26,374,1534,0
8165,13,608,499,0
70067,26,304,636,0
313,13,754,93,0
35730,13,137,1364,0
34452,8,585,1549,0
63553,8,81,920,0
